Circuito,Entrenamientos,Neumáticos,ModoPilotaje,CargaCombustible,TemperaturaPista,GomaEnPista,AgarreAsfalto,Clima,Sobrecalentamiento,VidaNeumatico,CantidadAgua,ConfianzaPilotoPista,ConfianzaPilotoCoche,DesgasteVuelta,Piloto,Trafico,CombustibleAlto,SafetyCar,TiempoVuelta
Bahrein,True,Soft,Balanced,45.7,31,VeryLow,Average,Cloudy,False,96,0.0,1,51,4.0,Sainz,False,False,False,95.485
Bahrein,True,Soft,Balanced,36.3,31,VeryLow,Average,Cloudy,False,96,0.0,1,41,4.0,Leclerc,False,False,False,95.009
Bahrein,True,Soft,Balanced,43.8,31,VeryLow,Average,Cloudy,False,92,0.0,1,51,4.0,Sainz,False,False,False,95.367
Bahrein,True,Soft,Balanced,34.3,31,VeryLow,Average,Cloudy,False,92,0.0,1,41,4.0,Leclerc,False,False,False,95.016
Bahrein,True,Soft,Balanced,42.0,31,VeryLow,Average,Cloudy,False,88,0.0,2,51,4.0,Sainz,False,False,False,95.327
Bahrein,True,Soft,Balanced,32.4,31,VeryLow,Average,Cloudy,False,88,0.0,2,41,4.0,Leclerc,False,False,False,94.959
Bahrein,True,Soft,Balanced,40.1,31,VeryLow,Average,Cloudy,False,84,0.0,2,51,4.0,Sainz,False,False,False,95.268
Bahrein,True,Soft,Balanced,30.6,31,VeryLow,Average,Cloudy,False,84,0.0,2,41,3.0,Leclerc,False,False,False,94.949
Bahrein,True,Soft,Balanced,38.3,31,VeryLow,Average,Cloudy,False,80,0.0,2,51,4.0,Sainz,True,False,False,96.159
Bahrein,True,Soft,Balanced,28.8,31,VeryLow,Average,Cloudy,False,81,0.0,2,41,4.0,Leclerc,False,False,False,94.947
Bahrein,True,Soft,Push,36.4,31,VeryLow,Average,Cloudy,False,76,0.0,3,51,5.0,Sainz,True,False,False,95.9
Bahrein,True,Soft,Balanced,27.0,31,VeryLow,Average,Cloudy,False,77,0.0,3,41,4.0,Leclerc,False,False,False,95.163
Bahrein,True,Soft,Push,34.6,31,VeryLow,Average,Cloudy,False,71,0.0,4,51,6.0,Sainz,True,False,False,97.531
Bahrein,True,Soft,Push,25.2,31,VeryLow,Average,Cloudy,False,73,0.0,4,41,5.0,Leclerc,False,False,False,94.593
Bahrein,True,Soft,Push,32.7,31,VeryLow,Average,Sunny,False,65,0.0,5,51,6.0,Sainz,False,False,False,95.352
Bahrein,True,Soft,Push,23.4,31,VeryLow,Average,Sunny,False,68,0.0,5,41,6.0,Leclerc,True,False,False,96.976
Bahrein,True,Soft,Push,30.8,31,VeryLow,Average,Sunny,False,59,0.0,6,51,4.0,Sainz,False,False,False,95.521
Bahrein,True,Soft,Push,21.6,31,VeryLow,Average,Sunny,False,62,0.0,6,41,6.0,Leclerc,True,False,False,96.793
Bahrein,True,Soft,Push,29.0,31,VeryLow,Average,Sunny,False,55,0.0,8,51,5.0,Sainz,False,False,False,95.773
Bahrein,True,Soft,Push,19.9,31,VeryLow,Average,Sunny,False,56,0.0,7,41,5.0,Leclerc,True,False,False,97.397
Bahrein,True,Soft,Push,27.2,31,VeryLow,Average,Sunny,False,50,0.0,10,51,5.0,Sainz,True,False,False,95.979
Bahrein,True,Soft,Push,18.0,31,VeryLow,Average,Sunny,False,51,0.0,9,41,6.0,Leclerc,True,False,False,97.287
Bahrein,True,Soft,Push,25.5,31,VeryLow,Average,Sunny,False,45,0.0,11,51,5.0,Sainz,True,False,False,96.144
Bahrein,True,Soft,Push,16.2,31,VeryLow,Average,Sunny,False,45,0.0,11,41,5.0,Leclerc,True,False,False,97.222
Bahrein,True,Soft,Save,23.7,31,VeryLow,Average,Sunny,False,40,0.0,13,51,4.0,Sainz,True,False,False,97.288
Bahrein,True,Soft,Save,14.6,31,VeryLow,Average,Sunny,False,40,0.0,13,41,4.0,Leclerc,True,False,False,97.202
Bahrein,True,Soft,Save,21.9,31,VeryLow,Average,Cloudy,False,36,0.0,15,51,3.0,Sainz,False,False,False,97.398
Bahrein,True,Soft,Save,12.8,31,VeryLow,Average,Cloudy,False,36,0.0,15,41,3.0,Leclerc,True,False,False,97.172
Bahrein,True,Soft,Save,20.1,31,VeryLow,Average,Cloudy,False,33,0.0,17,51,3.0,Sainz,False,False,False,97.471
Bahrein,True,Soft,Save,10.8,31,VeryLow,Average,Cloudy,False,33,0.0,17,41,3.0,Leclerc,False,False,False,97.304
Bahrein,True,Medium,Save,62.6,31,VeryLow,Average,Cloudy,False,97,0.0,22,79,2.0,Sainz,False,False,False,96.983
Bahrein,True,Medium,Save,60.7,31,VeryLow,Average,Cloudy,False,97,0.0,22,72,2.0,Leclerc,False,False,False,96.928
Bahrein,True,Medium,Save,60.6,31,VeryLow,Average,Cloudy,False,95,0.0,22,79,2.0,Sainz,False,False,False,96.969
Bahrein,True,Medium,Save,58.8,31,VeryLow,Average,Cloudy,False,95,0.0,22,72,2.0,Leclerc,False,False,False,96.853
Bahrein,True,Medium,Push,58.8,31,VeryLow,Average,Cloudy,False,93,0.0,23,79,4.0,Sainz,False,False,False,96.179
Bahrein,True,Medium,Push,56.9,31,VeryLow,Average,Cloudy,False,93,0.0,23,72,4.0,Leclerc,False,False,False,95.9
Bahrein,True,Medium,Save,56.9,31,VeryLow,Average,Cloudy,False,89,0.0,23,79,2.0,Sainz,False,False,False,96.801
Bahrein,True,Medium,Save,55.0,31,VeryLow,Average,Cloudy,False,89,0.0,23,72,2.0,Leclerc,False,False,False,96.69
Bahrein,True,Medium,Save,55.0,31,Low,Average,Cloudy,False,87,0.0,24,79,3.0,Sainz,True,False,False,97.657
Bahrein,True,Medium,Save,53.1,31,Low,Average,Cloudy,False,87,0.0,24,72,3.0,Leclerc,False,False,False,96.688
Bahrein,True,Medium,Save,53.0,31,Low,Average,Cloudy,False,84,0.0,24,79,3.0,Sainz,True,False,False,98.946
Bahrein,True,Medium,Save,52.9,31,Low,Average,Cloudy,False,84,0.0,24,72,2.0,Leclerc,False,False,False,96.564
Bahrein,True,Medium,Save,51.1,31,Low,Average,Cloudy,False,81,0.0,25,79,2.0,Sainz,True,False,False,98.559
Bahrein,True,Medium,Save,49.4,31,Low,Average,Cloudy,False,82,0.0,25,72,3.0,Leclerc,False,False,False,96.558
Bahrein,True,Medium,Push,49.6,31,Low,Average,Cloudy,False,79,0.0,26,79,4.0,Sainz,True,False,False,97.021
Bahrein,True,Medium,Push,47.5,31,Low,Average,Cloudy,False,79,0.0,26,72,3.0,Leclerc,False,False,False,95.776
Bahrein,True,Medium,Push,47.6,31,Low,Average,Sunny,False,75,0.0,27,79,3.0,Sainz,False,False,False,95.739
Bahrein,True,Medium,Push,45.6,31,Low,Average,Sunny,False,76,0.0,27,72,4.0,Leclerc,True,False,False,96.774
Bahrein,True,Medium,Push,45.6,31,Low,Average,Sunny,False,72,0.0,29,79,4.0,Sainz,False,False,False,95.976
Bahrein,True,Medium,Push,43.8,31,Low,Average,Sunny,False,72,0.0,29,72,4.0,Leclerc,True,False,False,98.008
Bahrein,True,Medium,Push,43.9,31,Low,Average,Sunny,False,68,0.0,31,79,4.0,Sainz,False,False,False,96.094
Bahrein,True,Medium,Push,42.0,31,Low,Average,Sunny,False,68,0.0,31,72,4.0,Leclerc,False,False,False,95.89
Bahrein,True,Medium,Push,42.0,31,Low,Average,Sunny,False,64,0.0,33,79,4.0,Sainz,False,False,False,96.201
Bahrein,True,Medium,Push,39.9,31,Low,Average,Sunny,False,64,0.0,33,72,4.0,Leclerc,False,False,False,96.092
Bahrein,True,Medium,Push,40.1,31,Low,High,Sunny,False,60,0.0,35,79,4.0,Sainz,False,False,False,96.272
Bahrein,True,Medium,Push,38.2,31,Low,High,Sunny,False,60,0.0,35,72,4.0,Leclerc,False,False,False,96.207
Bahrein,True,Medium,Push,38.3,31,Low,High,Sunny,False,56,0.0,37,79,3.0,Sainz,False,False,False,96.458
Bahrein,True,Medium,Push,36.4,31,Low,High,Sunny,False,56,0.0,37,72,3.0,Leclerc,False,False,False,96.381
Bahrein,True,Medium,Push,36.4,31,Low,High,Sunny,False,53,0.0,39,79,4.0,Sainz,False,False,False,96.622
Bahrein,True,Medium,Push,34.5,31,Low,High,Sunny,False,53,0.0,39,72,4.0,Leclerc,False,False,False,96.484
Bahrein,True,Medium,Push,34.6,31,Low,High,Sunny,False,49,0.0,41,79,4.0,Sainz,False,False,False,96.708
Bahrein,True,Medium,Push,32.7,31,Low,High,Sunny,False,49,0.0,40,72,4.0,Leclerc,False,False,False,96.666
Bahrein,True,Hard,Balanced,84.4,31,Low,High,Sunny,False,97,0.0,44,79,2.0,Sainz,False,False,False,97.949
Bahrein,True,Hard,Balanced,84.4,31,Low,High,Sunny,False,97,0.0,44,82,2.0,Leclerc,False,False,False,97.952
Bahrein,True,Hard,Balanced,81.6,31,Low,High,Sunny,False,95,0.0,45,79,2.0,Sainz,False,False,False,97.934
Bahrein,True,Hard,Balanced,81.4,31,Low,High,Sunny,False,95,0.0,44,82,2.0,Leclerc,False,False,False,97.867
Bahrein,True,Hard,Balanced,79.6,31,Low,High,Sunny,False,93,0.0,45,79,2.0,Sainz,False,False,False,97.867
Bahrein,True,Hard,Balanced,79.6,31,Low,High,Sunny,False,93,0.0,45,82,2.0,Leclerc,False,False,False,97.789
Bahrein,True,Hard,Balanced,77.6,31,Low,High,Sunny,False,91,0.0,46,79,3.0,Sainz,False,False,False,97.757
Bahrein,True,Hard,Balanced,77.6,31,Low,High,Sunny,False,91,0.0,46,82,2.0,Leclerc,False,False,False,97.679
Bahrein,True,Hard,Balanced,75.7,31,Low,High,Sunny,False,88,0.0,46,79,2.0,Sainz,False,False,False,97.66
Bahrein,True,Hard,Balanced,75.8,31,Low,High,Sunny,False,89,0.0,46,82,3.0,Leclerc,False,False,False,97.569
Bahrein,True,Hard,Balanced,73.8,31,Low,High,Cloudy,False,86,0.0,47,79,2.0,Sainz,False,False,False,97.685
Bahrein,True,Hard,Save,73.8,31,Low,High,Cloudy,False,86,0.0,47,82,2.0,Leclerc,True,False,False,98.505
Bahrein,True,Hard,Save,71.9,31,Low,High,Cloudy,False,84,0.0,48,79,2.0,Sainz,True,False,False,98.022
Bahrein,True,Hard,Save,71.9,31,Low,High,Cloudy,False,84,0.0,48,82,2.0,Leclerc,True,False,False,99.371
Bahrein,True,Hard,Save,70.1,31,Low,High,Cloudy,False,82,0.0,49,79,2.0,Sainz,True,False,False,98.803
Bahrein,True,Hard,Save,70.1,31,Low,High,Cloudy,False,82,0.0,49,82,2.0,Leclerc,False,False,False,98.347
Bahrein,True,Hard,Save,68.1,31,Average,High,Cloudy,False,80,0.0,50,79,2.0,Sainz,False,False,False,98.189
Bahrein,True,Hard,Save,68.1,31,Average,High,Cloudy,False,80,0.0,50,82,2.0,Leclerc,False,False,False,98.189
Bahrein,True,Hard,Push,60.1,31,Average,High,Cloudy,False,73,0.0,57,79,2.0,Sainz,False,False,False,97.065
Bahrein,True,Hard,Push,60.1,31,Average,High,Cloudy,False,73,0.0,57,82,2.0,Leclerc,True,False,False,98.956
Bahrein,True,Hard,Push,59.1,31,Average,High,Cloudy,False,70,0.0,59,79,3.0,Sainz,True,False,False,97.114
Bahrein,True,Hard,Push,59.0,31,Average,High,Sunny,False,70,0.0,59,82,3.0,Leclerc,True,False,False,97.725
Bahrein,True,Hard,Push,57.2,31,Average,High,Sunny,False,67,0.0,61,79,4.0,Sainz,False,False,False,98.322
Bahrein,True,Hard,Push,57.1,31,Average,High,Sunny,False,67,0.0,61,82,4.0,Leclerc,False,False,False,97.722
Bahrein,True,Hard,Push,55.4,31,Average,High,Sunny,False,63,0.0,63,79,3.0,Sainz,False,False,False,98.369
Bahrein,True,Hard,Push,55.4,31,Average,High,Sunny,False,63,0.0,63,82,3.0,Leclerc,False,False,False,97.216
Bahrein,True,Hard,Save,53.2,31,Average,High,Sunny,False,60,0.0,65,79,2.0,Sainz,False,False,False,98.51
Bahrein,True,Hard,Save,53.2,31,Average,High,Sunny,False,60,0.0,65,82,2.0,Leclerc,False,False,False,98.023
Bahrein,True,Hard,Save,51.4,31,Average,High,Sunny,False,58,0.0,68,79,2.0,Sainz,False,False,False,98.164
Bahrein,True,Hard,Save,51.4,31,Average,High,Sunny,False,58,0.0,68,82,2.0,Leclerc,False,False,False,98.124
Bahrein,True,Hard,Save,49.7,31,Average,High,Sunny,False,56,0.0,69,79,2.0,Sainz,True,False,False,98.011
Bahrein,True,Hard,Save,49.7,31,Average,High,Sunny,False,56,0.0,69,82,1.0,Leclerc,False,False,False,98.109
Bahrein,True,Hard,Push,47.9,31,Average,High,Cloudy,False,54,0.0,71,79,2.0,Sainz,True,False,False,99.659
Bahrein,True,Hard,Push,47.9,31,Average,High,Cloudy,False,55,0.0,71,82,2.0,Leclerc,False,False,False,98.134
Bahrein,True,Hard,Push,46.1,31,Average,High,Cloudy,False,52,0.0,73,79,2.0,Sainz,False,False,False,98.234
Bahrein,True,Hard,Push,46.0,31,Average,High,Cloudy,False,53,0.0,73,82,2.0,Leclerc,False,False,False,98.228
Bahrein,True,Hard,Push,44.2,31,Average,High,Cloudy,False,50,0.0,75,79,2.0,Sainz,False,False,False,98.038
Bahrein,True,Hard,Push,44.1,31,Average,High,Cloudy,False,51,0.0,75,82,3.0,Leclerc,False,False,False,97.841
Bahrein,True,Soft,Push,36.0,32,High,High,Cloudy,False,94,0.0,80,96,8.0,Sainz,False,True,False,93.7
Bahrein,True,Soft,Push,36.0,32,High,High,Cloudy,False,94,0.0,80,76,8.0,Leclerc,True,True,False,94.186
Bahrein,True,Soft,Push,33.7,32,High,High,Cloudy,False,86,0.0,80,96,6.0,Sainz,False,True,False,93.699
Bahrein,True,Soft,Push,33.7,32,High,High,Cloudy,False,86,0.0,80,76,6.0,Leclerc,False,True,False,94.036
Bahrein,True,Soft,Push,31.9,32,High,High,Cloudy,False,80,0.0,81,96,6.0,Sainz,False,True,False,93.802
Bahrein,True,Soft,Push,31.9,32,High,High,Cloudy,False,80,0.0,81,76,6.0,Leclerc,False,True,False,93.735
Bahrein,True,Soft,Push,29.9,32,High,High,Cloudy,False,74,0.0,81,96,7.0,Sainz,False,True,False,93.995
Bahrein,True,Soft,Push,29.9,32,High,High,Cloudy,False,74,0.0,81,76,7.0,Leclerc,True,True,False,95.692
Bahrein,True,Soft,Push,28.0,32,High,High,Cloudy,False,67,0.0,82,96,7.0,Sainz,True,True,False,97.601
Bahrein,True,Soft,Push,28.0,32,High,High,Cloudy,False,67,0.0,81,76,7.0,Leclerc,True,True,False,96.2
Bahrein,True,Soft,Push,26.0,32,High,VeryHigh,Sunny,False,60,0.0,82,96,6.0,Sainz,True,True,False,98.063
Bahrein,True,Soft,Push,26.0,32,High,VeryHigh,Sunny,False,60,0.0,82,76,6.0,Leclerc,True,True,False,96.157
Bahrein,True,Soft,Push,24.0,31,High,VeryHigh,Sunny,False,54,0.0,83,96,7.0,Sainz,True,True,False,98.02
Bahrein,True,Soft,Push,24.0,31,High,VeryHigh,Sunny,False,54,0.0,83,76,7.0,Leclerc,True,True,False,96.427
Bahrein,True,Soft,Push,22.1,31,High,VeryHigh,Sunny,False,47,0.0,84,96,6.0,Sainz,True,True,False,97.258
Bahrein,True,Soft,Push,22.0,31,High,VeryHigh,Sunny,False,47,0.0,84,76,6.0,Leclerc,True,True,False,96.732
Bahrein,True,Soft,Push,20.0,31,High,VeryHigh,Sunny,False,41,0.0,85,96,5.0,Sainz,True,True,False,99.496
Bahrein,True,Soft,Push,20.0,31,High,VeryHigh,Sunny,False,41,0.0,85,76,5.0,Leclerc,False,True,False,95.263
Bahrein,True,Soft,Balanced,30.7,31,Low,Average,Sunny,False,96,0.0,87,96,5.0,Sainz,True,True,False,95.118
Bahrein,True,Soft,Balanced,30.7,31,Low,Average,Sunny,False,96,0.0,87,76,5.0,Leclerc,False,True,False,94.269
Bahrein,True,Soft,Balanced,28.6,31,Low,Average,Sunny,False,91,0.0,88,96,5.0,Sainz,False,True,False,94.523
Bahrein,True,Soft,Balanced,28.7,31,Low,Average,Sunny,False,91,0.0,88,76,5.0,Leclerc,False,True,False,94.355
Bahrein,True,Soft,Balanced,26.6,31,Low,Average,Sunny,False,86,0.0,88,96,4.0,Sainz,False,True,False,94.283
Bahrein,True,Soft,Balanced,26.6,31,Low,Average,Sunny,False,86,0.0,88,76,4.0,Leclerc,True,True,False,95.672
Bahrein,True,Soft,Balanced,24.7,31,Low,Average,Sunny,False,82,0.0,89,96,5.0,Sainz,False,True,False,94.3
Bahrein,True,Soft,Balanced,24.7,31,Low,Average,Sunny,False,82,0.0,89,76,5.0,Leclerc,False,True,False,94.291
Bahrein,True,Soft,Balanced,22.7,31,Low,Average,Sunny,False,77,0.0,89,96,5.0,Sainz,True,True,False,95.208
Bahrein,True,Soft,Balanced,22.7,31,Low,Average,Sunny,False,77,0.0,89,76,5.0,Leclerc,False,True,False,94.336
Bahrein,True,Soft,Balanced,20.8,31,Low,Average,Sunny,False,72,0.0,90,96,5.0,Sainz,False,True,False,94.629
Bahrein,True,Soft,Balanced,20.8,31,Low,Average,Sunny,False,72,0.0,90,76,4.0,Leclerc,False,True,False,94.427
Bahrein,True,Soft,Balanced,18.8,31,Low,Average,Sunny,False,67,0.0,91,96,4.0,Sainz,False,True,False,94.643
Bahrein,True,Soft,Balanced,18.8,31,Low,Average,Sunny,False,68,0.0,90,76,5.0,Leclerc,False,True,False,94.549
Bahrein,True,Soft,Balanced,16.9,31,Low,Average,Sunny,False,63,0.0,92,96,5.0,Sainz,False,True,False,94.833
Bahrein,True,Soft,Balanced,16.9,31,Low,Average,Sunny,False,63,0.0,92,76,5.0,Leclerc,False,True,False,94.804
Bahrein,True,Soft,Balanced,14.9,31,Low,Average,Sunny,False,58,0.0,93,96,4.0,Sainz,True,True,False,96.171
Bahrein,True,Soft,Balanced,14.9,31,Low,Average,Sunny,False,58,0.0,92,76,4.0,Leclerc,True,True,False,96.089
Bahrein,True,Soft,Balanced,13.0,31,Low,Average,Sunny,False,54,0.0,94,96,5.0,Sainz,False,True,False,95.144
Bahrein,True,Soft,Balanced,13.0,31,Low,Average,Sunny,False,54,0.0,94,76,5.0,Leclerc,False,True,False,95.034
Bahrein,True,Soft,Balanced,11.0,31,Low,High,Sunny,False,49,0.0,96,96,4.0,Sainz,False,True,False,95.406
Bahrein,True,Soft,Balanced,11.0,31,Low,High,Sunny,False,49,0.0,96,76,4.0,Leclerc,False,True,False,95.301
Bahrein,True,Soft,Balanced,9.1,31,Low,High,Sunny,False,45,0.0,98,96,4.0,Sainz,False,True,False,
Bahrein,True,Soft,Balanced,9.1,31,Low,High,Sunny,False,45,0.0,98,76,4.0,Leclerc,False,True,False,95.48
Bahrein,True,Soft,Balanced,7.2,31,Low,High,Sunny,False,37,0.0,100,96,5.0,Sainz,False,True,False,96.129
Bahrein,True,Soft,Balanced,7.2,31,Low,High,Sunny,False,41,0.0,100,76,5.0,Leclerc,False,True,False,95.697
Bahrein,True,Soft,Balanced,5.4,31,Low,High,Sunny,False,32,0.0,100,96,4.0,Sainz,False,True,False,96.134
Bahrein,True,Soft,Balanced,5.3,31,Low,High,Sunny,False,36,0.0,100,76,4.0,Leclerc,False,True,False,96.294
Bahrein,True,Medium,Save,62.4,31,Average,High,Cloudy,False,97,0.0,100,96,3.0,Sainz,False,True,False,96.46
Bahrein,True,Medium,Save,60.4,31,Average,High,Cloudy,False,94,0.0,100,96,3.0,Sainz,False,True,False,96.389
Bahrein,True,Medium,Save,58.2,31,Average,High,Cloudy,False,91,0.0,100,96,3.0,Sainz,False,True,False,96.287
Bahrein,True,Medium,Save,60.5,31,Average,High,Cloudy,False,97,0.0,100,90,3.0,Leclerc,False,True,False,96.426
Bahrein,True,Medium,Save,56.1,31,Average,High,Cloudy,False,88,0.0,100,96,3.0,Sainz,False,True,False,96.197
Bahrein,True,Medium,Save,58.5,31,Average,High,Cloudy,False,94,0.0,100,90,3.0,Leclerc,False,True,False,96.254
Bahrein,True,Medium,Save,54.3,31,Average,High,Cloudy,False,85,0.0,100,96,3.0,Sainz,False,True,False,96.191
Bahrein,True,Medium,Save,56.5,31,Average,High,Cloudy,False,91,0.0,100,90,3.0,Leclerc,False,True,False,96.227
Bahrein,True,Medium,Save,52.2,31,Average,High,Cloudy,False,82,0.0,100,96,2.0,Sainz,False,True,False,96.128
Bahrein,True,Medium,Save,54.4,31,Average,High,Cloudy,False,88,0.0,100,90,3.0,Leclerc,False,True,False,96.091
Bahrein,True,Medium,Save,50.2,31,Average,High,Cloudy,False,80,0.0,100,96,3.0,Sainz,False,True,False,96.195
Bahrein,True,Medium,Save,52.4,31,Average,High,Cloudy,False,85,0.0,100,90,3.0,Leclerc,False,True,False,96.093
Bahrein,True,Medium,Save,48.1,31,Average,High,Cloudy,False,77,0.0,100,96,3.0,Sainz,False,True,False,96.165
Bahrein,True,Medium,Save,50.3,31,Average,High,Cloudy,False,82,0.0,100,90,3.0,Leclerc,False,True,False,96.06
Bahrein,True,Medium,Save,46.1,31,Average,High,Cloudy,False,74,0.0,100,96,3.0,Sainz,False,True,False,96.164
Bahrein,True,Medium,Balanced,48.3,31,Average,High,Cloudy,False,79,0.0,100,90,3.0,Leclerc,False,True,False,95.655
Bahrein,True,Medium,Balanced,44.1,31,Average,High,Cloudy,False,71,0.0,100,96,3.0,Sainz,False,True,False,95.836
Bahrein,True,Medium,Balanced,46.3,31,Average,High,Cloudy,False,76,0.0,100,90,3.0,Leclerc,False,True,False,95.706
Bahrein,True,Medium,Balanced,42.3,31,Average,High,Cloudy,False,68,0.0,100,96,4.0,Sainz,False,True,False,95.939
Bahrein,True,Medium,Balanced,44.3,31,Average,High,Cloudy,False,73,0.0,100,90,3.0,Leclerc,False,True,False,95.732
Bahrein,True,Medium,Balanced,40.2,31,Average,High,Cloudy,False,64,0.0,100,96,3.0,Sainz,False,True,False,96.0
Bahrein,True,Medium,Balanced,42.3,31,Average,High,Cloudy,False,70,0.0,100,90,3.0,Leclerc,False,True,False,95.766
Bahrein,True,Medium,Balanced,38.2,31,Average,High,Cloudy,False,61,0.0,100,96,3.0,Sainz,False,True,False,96.137
Bahrein,True,Medium,Push,40.3,31,Average,High,Cloudy,False,67,0.0,100,90,5.0,Leclerc,True,True,False,98.302
Bahrein,True,Medium,Push,36.3,31,Average,High,Cloudy,False,58,0.0,100,96,5.0,Sainz,False,True,False,95.747
Bahrein,True,Medium,Push,38.2,31,Average,High,Cloudy,False,62,0.0,100,90,4.0,Leclerc,False,True,False,95.42
Bahrein,True,Medium,Push,34.2,31,Average,High,Cloudy,False,53,0.0,100,96,4.0,Sainz,True,True,False,97.018
Bahrein,True,Medium,Push,36.2,31,Average,High,Cloudy,False,58,0.0,100,90,5.0,Leclerc,False,True,False,95.733
Bahrein,True,Medium,Push,32.2,31,Average,High,Cloudy,False,49,0.0,100,96,5.0,Sainz,True,True,False,97.079
Bahrein,True,Medium,Push,34.3,31,Average,High,Cloudy,False,53,0.0,100,90,4.0,Leclerc,False,True,False,95.975
Bahrein,True,Medium,Push,30.2,31,Average,High,Cloudy,False,44,0.0,100,96,4.0,Sainz,False,True,False,96.389
Bahrein,True,Medium,Balanced,32.3,31,Average,High,Cloudy,False,49,0.0,100,90,3.0,Leclerc,False,True,False,96.435
